anon_id,label,split,n_off,off_s,t12_f1,t12_prec,t12_rec,t12_s,t12_n,t12_chunks,t12_m0_f1,t12_m0_prec,t12_m0_rec,t12_m0_s,t12_m0_n,t12_m0_chunks,t12_m3_f1,t12_m3_prec,t12_m3_rec,t12_m3_s,t12_m3_n,t12_m3_chunks,t12_m6_f1,t12_m6_prec,t12_m6_rec,t12_m6_s,t12_m6_n,t12_m6_chunks,t15_f1,t15_prec,t15_rec,t15_s,t15_n,t15_chunks,t15_m3_f1,t15_m3_prec,t15_m3_rec,t15_m3_s,t15_m3_n,t15_m3_chunks,t18_m3_f1,t18_m3_prec,t18_m3_rec,t18_m3_s,t18_m3_n,t18_m3_chunks
call_23991b635849,human,train,16,52.13999999999996,0.9695196753798245,0.9550102249488752,0.9844768110387121,53.74999999999995,13,19,0.9676746611053181,0.9574188707559558,0.9781525488692986,53.24999999999995,14,18,0.9683652206857359,0.9573033707865168,0.9796857033346109,53.359999999999935,13,18,0.9683712121212121,0.9571321602396107,0.979877347642775,53.379999999999946,13,18,0.9695196753798245,0.9550102249488752,0.9844768110387121,53.74999999999995,13,19,0.9683652206857359,0.9573033707865168,0.9796857033346109,53.359999999999935,13,18,0.9685486926866237,0.9576620457100038,0.9796857033346109,53.339999999999954,13,18
call_24e1989c4d6d,synthetic,train,35,35.19999999999999,0.6575882794891059,0.49136842105263157,0.9937553221686063,71.04999999999968,59,28,0.718674635629653,0.5698370468905887,0.9727504967357365,60.02999999999967,48,25,0.6976791530944625,0.5438819235042057,0.9727504967357365,62.88999999999967,51,27,0.6897303727200634,0.5299314546839299,0.9875106443372126,65.50999999999965,52,28,0.8941897654584222,0.8427530771163024,0.9523133692875391,39.70999999999985,28,15,0.8753470294280955,0.856560717196414,0.8949758728356514,36.72999999999986,24,15,0.7795172863666014,0.9160597930241472,0.6783990916832245,26.039999999999893,16,13
call_253156878935,synthetic,train,11,22.80000000000002,0.950965824665676,0.9221902017291066,0.9815950920245399,24.27999999999988,10,9,0.9492036160137753,0.932741116751269,0.9662576687116564,23.629999999999875,10,8,0.9547974413646055,0.9298172757475083,0.9811568799298861,24.069999999999887,10,9,0.9550202515455127,0.9298464092984641,0.9815950920245399,24.07999999999989,10,9,0.950965824665676,0.9221902017291066,0.9815950920245399,24.27999999999988,10,9,0.9547974413646055,0.9298172757475083,0.9811568799298861,24.069999999999887,10,9,0.9534188034188035,0.9303586321934946,0.9776511831726555,23.9599999999999,11,9
call_26be2ced1f65,synthetic,train,10,47.16000000000001,0.9796511627906976,0.9601139601139601,1.0,49.12999999999996,10,16,0.9803636363636363,0.9614835948644793,1.0,49.05999999999997,10,16,0.9803636363636363,0.9614835948644793,1.0,49.05999999999997,10,16,0.980261790982755,0.9612876935615322,1.0,49.06999999999996,10,16,0.9796511627906976,0.9601139601139601,1.0,49.12999999999996,10,16,0.9803636363636363,0.9614835948644793,1.0,49.05999999999997,10,16,0.9803636363636363,0.9614835948644793,1.0,49.04999999999997,10,16
call_2741c273bfcc,synthetic,train,24,60.63999999999993,0.9619509095241878,0.9279693486590038,0.9985158311345647,65.24999999999977,25,25,0.9634815816691861,0.9308224442736357,0.9985158311345647,65.02999999999979,25,24,0.9634049323786794,0.9306793728865662,0.9985158311345647,65.04999999999977,25,24,0.9629452926208651,0.9298218673218673,0.9985158311345647,65.11999999999978,25,24,0.9619509095241878,0.9279693486590038,0.9985158311345647,65.24999999999977,25,25,0.9634049323786794,0.9306793728865662,0.9985158311345647,65.04999999999977,25,24,0.9639417336623418,0.9316817971995691,0.9985158311345647,64.97999999999976,25,24
call_290aacdf95ca,synthetic,train,11,20.259999999999998,0.9489700374531835,0.9028953229398664,1.0,22.419999999999973,11,10,0.9489700374531835,0.9028953229398664,1.0,22.419999999999973,11,10,0.9489700374531835,0.9028953229398664,1.0,22.419999999999973,11,10,0.9489700374531835,0.9028953229398664,1.0,22.419999999999973,11,10,0.9489700374531835,0.9028953229398664,1.0,22.419999999999973,11,10,0.9489700374531835,0.9028953229398664,1.0,22.419999999999973,11,10,0.9498594189315839,0.9045069165551093,1.0,22.389999999999958,11,10
call_29a23dea3118,synthetic,train,15,38.98000000000004,0.9604923076923076,0.9239876864788066,1.0,42.1799999999999,15,15,0.9604923076923076,0.9239876864788066,1.0,42.1799999999999,15,15,0.9604923076923076,0.9239876864788066,1.0,42.1799999999999,15,15,0.9604923076923076,0.9239876864788066,1.0,42.1799999999999,15,15,0.9654660230226513,0.9336844625329184,0.9994874423372629,41.72999999999987,15,15,0.9654660230226513,0.9336844625329184,0.9994874423372629,41.72999999999987,15,15,0.9709729662389436,0.9447272727272727,0.9987186058431573,41.19999999999992,15,15
call_29e423c5b8aa,human,train,35,43.93999999999993,0.9061386968363713,0.8402953176607733,0.9831779949988634,51.32999999999994,31,16,0.8435658153241651,0.9172229639519359,0.7808592862014094,37.379999999999924,16,12,0.8420022029127402,0.911983032873807,0.7819959081609457,37.66999999999992,16,13,0.8488964346349746,0.9097998440343125,0.7956353716753808,38.39999999999992,17,13,0.9225736095965104,0.8866065814294697,0.9615821777676745,47.59999999999993,29,15,0.8469513700320909,0.9265460437483122,0.7799499886337804,36.97999999999994,17,12,0.8337343294922123,0.9411092052601486,0.7483518981586724,34.93999999999991,17,11
call_29f2b21b3d8a,synthetic,train,9,49.260000000000005,0.9787747711497837,0.970283207020343,0.9874162776537446,50.11999999999995,10,17,0.9769223017232692,0.9701761409127302,0.9837629389080577,49.93999999999993,11,17,0.9770253929866989,0.9701821092655594,0.9839659021717069,49.94999999999993,11,17,0.9771284634760705,0.970188075230092,0.9841688654353562,49.95999999999994,11,17,0.9787747711497837,0.970283207020343,0.9874162776537446,50.11999999999995,10,17,0.9770253929866989,0.9701821092655594,0.9839659021717069,49.94999999999993,11,17,0.976716056849108,0.9701641970364437,0.9833570123807591,49.91999999999994,11,17
call_29fddbedd6a4,human,train,18,44.90000000000003,0.9636186980459894,0.9354433032907148,0.9935440783615316,47.64999999999996,17,16,0.9608914135896875,0.9433719433719434,0.9790739091718611,46.55999999999999,15,16,0.9608999563128003,0.9431818181818182,0.9792965271593945,46.58,15,16,0.9608999563128003,0.9431818181818182,0.9792965271593945,46.58,15,16,0.9636186980459894,0.9354433032907148,0.9935440783615316,47.64999999999996,17,16,0.9608999563128003,0.9431818181818182,0.9792965271593945,46.58,15,16,0.9611013986013986,0.9437768240343347,0.9790739091718611,46.55,15,16
call_2a34be1bd407,human,train,20,32.42,0.9383418138281951,0.9131954558695019,0.9649122807017544,34.2899999999999,16,14,0.9292531434631116,0.9149761336515513,0.9439827639273622,33.479999999999905,15,14,0.9288310115081768,0.9141579731743666,0.9439827639273622,33.4999999999999,15,14,0.9288310115081768,0.9141579731743666,0.9439827639273622,33.5099999999999,15,14,0.9383418138281951,0.9131954558695019,0.9649122807017544,34.2899999999999,16,14,0.9288310115081768,0.9141579731743666,0.9439827639273622,33.4999999999999,15,14,0.9298165832954374,0.9160692951015532,0.9439827639273622,33.4399999999999,15,14
call_2cd6a0b37e59,synthetic,train,6,18.079999999999995,0.9663281667557456,0.9348500517063082,1.0,19.329999999999984,6,7,0.9622950819672131,0.9508639308855291,0.974004424778761,18.509999999999984,5,7,0.9689174705251876,0.9397089397089398,1.0,19.23999999999998,6,7,0.9678800856531049,0.9377593360995851,1.0,19.269999999999985,6,7,0.9663281667557456,0.9348500517063082,1.0,19.329999999999984,6,7,0.9689174705251876,0.9397089397089398,1.0,19.23999999999998,6,7,0.9694369973190349,0.9406867845993756,1.0,19.219999999999985,6,7
call_2d2c74bdeb7b,human,train,11,38.14000000000002,0.9670555057043969,0.946312092323131,0.9887287024901704,39.8299999999999,12,12,0.9641157556270097,0.9464646464646465,0.982437745740498,39.569999999999865,13,11,0.9640010285420416,0.9460005046681806,0.982699868938401,39.59999999999988,13,11,0.96426735218509,0.9460277427490542,0.9832241153342071,39.61999999999989,13,11,0.9670555057043969,0.946312092323131,0.9887287024901704,39.8299999999999,12,12,0.9640010285420416,0.9460005046681806,0.982699868938401,39.59999999999988,13,11,0.9643729903536977,0.9467171717171717,0.982699868938401,39.56999999999988,13,11
call_2d4374d86df7,synthetic,val,44,46.85999999999991,0.6074851074851075,0.43625034873988655,1.0,107.35999999999973,52,38,0.6426102585372597,0.4754987212276215,0.9908335109784694,97.60999999999969,54,35,0.6326654523375835,0.46279115673114884,0.9995736516734172,101.15999999999967,55,37,0.6244590906064843,0.45401742497579867,0.9997868258367086,103.1499999999997,55,37,0.8292945611200861,0.7161680359634165,0.98486463440631,64.35999999999973,47,23,0.8400262098661425,0.7488317757009346,0.9565124706885525,59.779999999999674,43,20,0.8312101910828026,0.8910021945866862,0.7789383926668088,40.92999999999985,32,18
call_30c4f6565eec,synthetic,train,10,37.65999999999998,0.9743722495469842,0.9509853461344113,0.9989384288747346,39.52999999999994,10,12,0.9698472784231823,0.954276907269458,0.9859341825902336,38.87999999999994,9,12,0.9695941537256949,0.9537869062901155,0.9859341825902336,38.89999999999994,9,12,0.9746113989637306,0.9519230769230769,0.9984076433121019,39.459999999999944,10,12,0.9743722495469842,0.9509853461344113,0.9989384288747346,39.52999999999994,10,12,0.9695941537256949,0.9537869062901155,0.9859341825902336,38.89999999999994,9,12,0.9697206995562516,0.9540318438623523,0.9859341825902336,38.889999999999944,9,12
call_312805f2b67f,synthetic,train,16,25.459999999999976,0.9400479616306955,0.8868778280542986,1.0,28.679999999999907,16,14,0.9400479616306955,0.8868778280542986,1.0,28.669999999999916,16,14,0.9400479616306955,0.8868778280542986,1.0,28.679999999999907,16,14,0.9400479616306955,0.8868778280542986,1.0,28.679999999999907,16,14,0.9400479616306955,0.8868778280542986,1.0,28.679999999999907,16,14,0.9400479616306955,0.8868778280542986,1.0,28.679999999999907,16,14,0.9407421081779582,0.8881143255489717,1.0,28.63999999999988,16,14
call_3332ecee2806,human,train,37,54.699999999999996,0.8992523364485981,0.9204132389515974,0.879042572629271,52.16999999999987,28,16,0.827699241958615,0.9419445092096059,0.7381691942262013,42.789999999999914,21,12,0.8385074325007584,0.938858695652174,0.7575369998172848,44.0999999999999,21,12,0.8429087987143431,0.9359803702877537,0.7666727571715696,44.75999999999991,22,12,0.8992523364485981,0.9204132389515974,0.879042572629271,52.16999999999987,28,16,0.8385074325007584,0.938858695652174,0.7575369998172848,44.0999999999999,21,12,0.8367699339766379,0.942131747483989,0.7526036908459711,43.679999999999886,21,12
call_349b9fddaff0,human,train,16,33.38,0.9404462834343136,0.9285088999124599,0.9526946107784431,34.21999999999997,16,12,0.902363184079602,0.9385510996119016,0.8688622754491018,30.879999999999963,14,10,0.9024541783162473,0.9377017430600387,0.8697604790419161,30.939999999999948,14,10,0.9016266460108443,0.9341894060995185,0.8712574850299402,31.09999999999996,14,10,0.9404462834343136,0.9285088999124599,0.9526946107784431,34.21999999999997,16,12,0.9024541783162473,0.9377017430600387,0.8697604790419161,30.939999999999948,14,10,0.9030152315822194,0.9389140271493213,0.8697604790419161,30.899999999999935,14,10
call_34f4c668dbe8,human,train,63,126.14000000000006,0.9005300135584864,0.9353875042676681,0.8681771369721936,117.06999999999977,59,41,0.7185927144067374,0.9685652874798495,0.5711795928067813,74.37999999999982,32,24,0.7291121749000642,0.9668848167539267,0.5852016160975996,76.35999999999984,33,24,0.7402197802197802,0.9651044319918493,0.6003327259763923,78.48999999999978,35,26,0.9005300135584864,0.9353875042676681,0.8681771369721936,117.06999999999977,59,41,0.7291121749000642,0.9668848167539267,0.5852016160975996,76.35999999999984,33,24,0.7175732217573222,0.9664564604857104,0.5706250495127941,74.48999999999982,33,24
call_35966c559fcc,human,train,19,36.17999999999999,0.9448818897637795,0.945273631840796,0.9444904722452361,36.139999999999944,15,11,0.8358719303699098,0.9559189477426235,0.7426125379729357,28.099999999999987,8,9,0.8358719303699098,0.9559189477426235,0.7426125379729357,28.099999999999987,8,9,0.8455610357583231,0.956749215207534,0.7575255454294394,28.629999999999995,9,9,0.9448818897637795,0.945273631840796,0.9444904722452361,36.139999999999944,15,11,0.8358719303699098,0.9559189477426235,0.7426125379729357,28.099999999999987,8,9,0.8353288757580469,0.9558718861209965,0.7417840375586855,28.069999999999986,8,9
call_36640e327eaf,human,train,44,60.69999999999997,0.8877524929685502,0.921443736730361,0.8564380858411446,56.47999999999964,39,18,0.7450039968025579,0.9493251846193023,0.613057062983062,39.25999999999985,22,13,0.7506702412868632,0.9473684210526315,0.6216082881105082,39.87999999999983,23,13,0.7776590577950462,0.9499288087327954,0.6582798881762868,42.10999999999979,26,13,0.8877524929685502,0.921443736730361,0.8564380858411446,56.47999999999964,39,18,0.7506702412868632,0.9473684210526315,0.6216082881105082,39.87999999999983,23,13,0.7447615246457793,0.9469677746764781,0.613714849531327,39.3799999999998,24,12
call_36d72e4b1aef,synthetic,val,12,38.46000000000001,0.9696358825752803,0.9410613842015163,1.0,40.86999999999994,12,14,0.969758064516129,0.9412915851272016,1.0,40.85999999999994,12,14,0.9696358825752803,0.9410613842015163,1.0,40.86999999999994,12,14,0.9696358825752803,0.9410613842015163,1.0,40.86999999999994,12,14,0.9696358825752803,0.9410613842015163,1.0,40.86999999999994,12,14,0.9696358825752803,0.9410613842015163,1.0,40.86999999999994,12,14,0.969880277252678,0.9415218987032052,1.0,40.85999999999992,12,14
call_373750027ccd,synthetic,train,13,47.95999999999999,0.9731155523993101,0.9476388065599683,1.0,50.579999999999885,13,14,0.9669148056244831,0.9589827727645611,0.9749791492910759,48.739999999999924,10,14,0.9666149870801034,0.9583931133428981,0.9749791492910759,48.769999999999925,10,14,0.9706063720452209,0.9570328334008917,0.9845704753961635,49.289999999999935,11,14,0.9731155523993101,0.9476388065599683,1.0,50.579999999999885,13,14,0.9666149870801034,0.9583931133428981,0.9749791492910759,48.769999999999925,10,14,0.9674149167270094,0.9599671525354136,0.9749791492910759,48.68999999999993,10,14
call_374f870c8124,synthetic,train,24,28.320000000000014,0.6922795462861324,0.5293788472299944,1.0,53.5099999999998,39,20,0.7257777168699465,0.5938551244673693,0.9330514446793516,44.5199999999998,30,18,0.7238372093023255,0.5790697674418605,0.9651162790697675,47.239999999999796,33,19,0.729803564459477,0.5784697875850691,0.9883720930232558,48.43999999999979,33,19,0.9117935315256452,0.8498781973203411,0.9834390415785764,32.75999999999986,22,11,0.8686118479221927,0.8718494852680156,0.8653981677237491,28.129999999999853,17,8,0.7976970418900139,0.9135970895861756,0.707892882311487,21.94999999999992,13,6
call_37e63dcc8185,synthetic,train,10,41.72,0.9784121741182022,0.9632984901277584,0.9940076701821668,43.04999999999995,9,14,0.9821195973949083,0.9705125204774163,0.9940076701821668,42.72999999999991,9,14,0.9818870604948502,0.9700584795321637,0.9940076701821668,42.74999999999992,9,14,0.9815384615384616,0.969378214118747,0.9940076701821668,42.77999999999992,9,14,0.9784121741182022,0.9632984901277584,0.9940076701821668,43.04999999999995,9,14,0.9818870604948502,0.9700584795321637,0.9940076701821668,42.74999999999992,9,14,0.98068033661254,0.9699882766705744,0.9916107382550335,42.6399999999999,10,14
call_387c5493a07f,synthetic,train,12,39.699999999999996,0.9696673189823874,0.9429115128449096,0.9979859013091642,41.99999999999996,13,14,0.9697859327217125,0.9431358553414227,0.9979859013091642,41.98999999999995,13,14,0.9696673189823874,0.9429115128449096,0.9979859013091642,41.99999999999996,13,14,0.9696673189823874,0.9429115128449096,0.9979859013091642,41.99999999999996,13,14,0.9696673189823874,0.9429115128449096,0.9979859013091642,41.99999999999996,13,14,0.9696673189823874,0.9429115128449096,0.9979859013091642,41.99999999999996,13,14,0.9700232472776215,0.9435848607474411,0.9979859013091642,41.95999999999994,13,14
call_39880aff21ed,synthetic,train,19,63.36000000000003,0.9644979430138656,0.9326653897156328,0.9985802176999526,67.81999999999994,18,22,0.9644979430138656,0.9326653897156328,0.9985802176999526,67.81999999999994,18,22,0.9644979430138656,0.9326653897156328,0.9985802176999526,67.81999999999994,18,22,0.9644979430138656,0.9326653897156328,0.9985802176999526,67.81999999999994,18,22,0.9705566630884833,0.9442040877219156,0.9984224641110585,66.9799999999999,20,21,0.9705566630884833,0.9442040877219156,0.9984224641110585,66.9799999999999,20,21,0.9715163147792706,0.94630571343105,0.9981069569332702,66.81999999999994,20,21
call_3adbf4ac0f30,human,train,24,60.639999999999986,0.9576298184135075,0.9266337854500617,0.990771259063942,64.83999999999986,23,24,0.9541092023550286,0.9342915811088296,0.9747857613711273,63.269999999999904,22,23,0.954453849254333,0.9341959917942244,0.975609756097561,63.3299999999999,22,23,0.9543842682140554,0.9339116719242903,0.9757745550428477,63.35999999999989,22,23,0.9483124082830588,0.9383672152307196,0.958470665787739,61.959999999999816,24,22,0.9434521359782698,0.9424436770268048,0.9444627554383652,60.78999999999984,23,21,0.9205056418087724,0.9485924112607099,0.8940342781806196,57.11999999999987,23,22
call_3b1bf9fab29d,human,train,11,22.519999999999996,0.9410485098977595,0.9223880597014925,0.9604795737122558,23.38999999999995,12,9,0.9027431421446384,0.9221861973135711,0.8841030195381883,21.52999999999995,10,8,0.916256157635468,0.924119241192412,0.9085257548845471,22.07999999999995,11,8,0.9164987687486008,0.9241534988713318,0.9089698046181173,22.08999999999995,11,8,0.9410485098977595,0.9223880597014925,0.9604795737122558,23.38999999999995,12,9,0.916256157635468,0.924119241192412,0.9085257548845471,22.07999999999995,11,8,0.9162186379928315,0.924502712477396,0.9080817051509769,22.059999999999953,11,8
call_3b9afdd4a2df,human,val,25,29.039999999999985,0.9156429156429157,0.8742571160462934,0.9611416781292985,31.879999999999963,23,11,0.8812072293384804,0.8996775349337155,0.8634800550206327,27.829999999999963,20,8,0.8887735685867497,0.8941872607030978,0.8834250343878954,28.66999999999988,21,8,0.8873943783410932,0.890003459010723,0.8848005502063274,28.829999999999913,21,9,0.9156429156429157,0.8742571160462934,0.9611416781292985,31.879999999999963,23,11,0.8887735685867497,0.8941872607030978,0.8834250343878954,28.66999999999988,21,8,0.8816940847042352,0.8977191732002852,0.8662310866574966,27.989999999999903,20,8
call_3ca96b2dd5c4,human,train,25,57.179999999999964,0.9542896128261982,0.9318787475016655,0.9778049632995456,59.95999999999991,26,21,0.9279142474318892,0.9490224739630916,0.9077245718280321,54.679999999999914,23,20,0.937477922995408,0.9475187433059622,0.9276476756378889,55.969999999999914,24,20,0.942939784380752,0.9458413926499033,0.9400559245019224,56.809999999999874,24,20,0.9542896128261982,0.9318787475016655,0.9778049632995456,59.95999999999991,26,21,0.937477922995408,0.9475187433059622,0.9276476756378889,55.969999999999914,24,20,0.9373840854897112,0.9475093733261918,0.9274729115693814,55.959999999999894,24,20
